epoch,acc,loss,lr,val_acc,val_loss
0,0.74800936299615872,1.1535255486925493,0.0001,0.5,1.5861271220207214
1,0.7508210509452099,0.51043260019202141,0.0001,0.50695000000000001,0.72329303793907163
2,0.75025032041012496,0.48275671470092679,0.0001,0.50775000000000003,0.69154946727752686
3,0.74973966677347004,0.46705463722477125,0.0001,0.51185000000000003,0.67534605412483217
4,0.74969961550785003,0.45464662877614204,0.0001,0.51329999999999998,0.66805288960933684
5,0.74932914130086514,0.44406023641611969,0.0001,0.52300000000000002,0.66015905008316045
6,0.74981976930471006,0.4352752397607359,0.0001,0.52415,0.64184203000068663
7,0.75085108939442491,0.42475938806546037,0.0001,0.53905000000000003,0.62223422772884374
8,0.74941925664851006,0.41793958962593886,0.0001,0.54349999999999998,0.60277499299049375
9,0.74970962832425503,0.41000144862089732,0.0001,0.53844999999999998,0.58677927556037901
10,0.74996996155078499,0.40507947122848253,0.0001,0.56125000000000003,0.58567572216987607
11,0.74979974367190005,0.39731857057413739,0.0001,0.55464999999999998,0.58877196640968321
12,0.75016020506247993,0.39379299628509234,0.0001,0.55295000000000005,0.58538979830741877
13,0.75080102531239989,0.38806106672956181,0.0001,0.55964999999999998,0.55711194300651545
14,0.74887856456264013,0.38423801624824588,0.0001,0.56279999999999997,0.55317334892749781
15,0.74896867991028515,0.38154397068860935,0.0001,0.56405000000000005,0.54533729043006895
16,0.74985982057033007,0.3780400690761983,0.0001,0.57169999999999999,0.53670089948177335
17,0.74969961550785003,0.37452900877597811,0.0001,0.57674999999999998,0.54599936602115628
18,0.75087111502723491,0.37176153358837155,0.0001,0.58555000000000001,0.52646696015596395
19,0.74960950016020511,0.36944299232535771,0.0001,0.58214999999999995,0.51429941360950471
20,0.75057073053508494,0.36444002838709233,0.0001,0.59804999999999997,0.52326599560976028
21,0.75188240948413965,0.36293849529497368,0.0001,0.59504999999999997,0.51077720320224762
22,0.75004005126562001,0.35948989791237596,0.0001,0.5887,0.51668190197944641
23,0.75143183274591474,0.3575153736608298,0.0001,0.58774999999999999,0.50422424607276917
24,0.7520626401794297,0.35610188799231374,0.0001,0.59840000000000004,0.48772024139165876
25,0.75133170458186482,0.3528158685902073,0.0001,0.58479999999999999,0.49968615010976791
26,0.75095121755847483,0.35106167444545694,0.0001,0.59989999999999999,0.49938566300868986
27,0.7520826658122397,0.34889161279284775,0.0001,0.59650000000000003,0.49326931266784668
28,0.75149190964434476,0.34754255378677923,0.0001,0.60750000000000004,0.47647515769004822
29,0.75286366549182959,0.34493573796325139,0.0001,0.61034999999999995,0.47092159278392792
