epoch,acc,loss,lr,val_acc,val_loss
0,0.021106754161331627,1.5478239844001056,0.000316228,0.15834999999999999,1.4119508632659912
1,0.038629445690483821,1.3738558586688043,0.000316228,0.23444999999999999,1.2542352508544923
2,0.12786366549182954,1.2958839553856232,0.000316228,0.31054999999999999,1.1877163631439209
3,0.14931111823133611,1.22227934642657,0.000316228,0.35194999999999999,1.129593397808075
4,0.1788389138096764,1.1765064457523942,0.000316228,0.41765000000000002,1.0270100212097169
5,0.18177266901634093,1.1330461303838664,0.000316228,0.38109999999999999,1.030619236755371
6,0.19839394424863827,1.0915528713453659,0.000316228,0.39165,0.98882766895294194
7,0.19685197052226849,1.0577650583733813,0.000316228,0.40325,0.97002316827774049
8,0.20155799423261775,1.04103476559646,0.000316228,0.45090000000000002,0.95154519319534303
9,0.20744553027875681,1.0118747501562741,0.000316228,0.43830000000000002,0.92735412445068355
10,0.21789891060557515,0.99789180827423463,0.000316228,0.45974999999999999,0.90428212366104122
11,0.22201417814802948,0.98787441618623584,0.000316228,0.45329999999999998,0.90105935754776001
12,0.23420978852931754,0.96178928566681809,0.000316228,0.5111,0.87425888977050781
13,0.23289810958026275,0.94978081908832568,0.000316228,0.50485000000000002,0.87709051876068111
14,0.25080102531239989,0.93859234821792603,0.000316228,0.50144999999999995,0.88536846952438353
15,0.24390219480935599,0.91642550347287544,0.000316228,0.52164999999999995,0.83958555660247802
16,0.24037768343479654,0.89884793680090813,0.000316228,0.50560000000000005,0.86455608491897584
17,0.25291372957385455,0.88947650886659091,0.000316228,0.53490000000000004,0.84730939216613765
18,0.25641821531560399,0.88191465757016152,0.000316228,0.50044999999999995,0.85414517898559572
19,0.26121435437359819,0.88752191006010517,0.000316228,0.50375000000000003,0.81729675636291499
20,0.26300664851009292,0.87154698494113969,0.000316228,0.55315000000000003,0.81610654211044309
21,0.26406800704902272,0.86237141235025216,0.000316228,0.53585000000000005,0.80910854148864741
22,0.27277915732137137,0.85914102299822248,0.000316228,0.55059999999999998,0.82075625867843627
23,0.27990828260173023,0.83296434272370712,0.000316228,0.52805000000000002,0.8087759785652161
24,0.268733979493752,0.82306811321396656,0.000316228,0.52800000000000002,0.88101725139617915
25,0.26915451778276195,0.83713105228305518,0.000316228,0.55325000000000002,0.79713803691864016
26,0.27774551425825056,0.81389646713873465,0.000316228,0.51644999999999996,0.82933619480133058
27,0.28548542133931432,0.82769012289794353,0.000316228,0.57820000000000005,0.77588769683837888
28,0.29306512335789808,0.81017161687571659,0.000316228,0.53300000000000003,0.8156255058288574
29,0.28886975328420378,0.79706069051703743,0.000316228,0.54754999999999998,0.79106591768264767
30,0.28468439602691448,0.79390296188160148,0.000316228,0.54769999999999996,0.81765801048278808
31,0.28676706183915412,0.79399855046729095,0.000316228,0.57464999999999999,0.77506189174652096
32,0.29343559756488308,0.78839358730371167,0.000316228,0.56240000000000001,0.79180522613525395
33,0.28816885613585391,0.79292975842131519,0.000316228,0.56945000000000001,0.75330465621948239
34,0.28509492149951937,0.77991577261955602,0.000316228,0.59299999999999997,0.77539712724685672
35,0.3056211951297661,0.76663430670597965,0.000316228,0.59030000000000005,0.80840374488830569
36,0.30036446651714194,0.77027917366614518,0.000316228,0.57725000000000004,0.77107826738357543
37,0.29603892983018265,0.77212406492928443,0.000316228,0.58340000000000003,0.79562735977172849
38,0.30079501762255689,0.76433327470365076,0.000316228,0.59635000000000005,0.77623930263519292
39,0.3137415892342198,0.75588454895774282,0.000316228,0.57509999999999994,0.80894005165100102
40,0.30852491188721565,0.74377685752827094,0.000316228,0.54164999999999996,0.86162895698547359
41,0.31182914130086509,0.74521129170849854,0.000316228,0.56799999999999995,0.78155887928009038
42,0.31844761294456903,0.73891058314958091,0.000316228,0.59989999999999999,0.78185019006729128
43,0.31647508811278435,0.73016021945697307,0.000316228,0.59935000000000005,0.77687539215087886
44,0.31475288369112464,0.7499132170122581,0.000316228,0.56925000000000003,0.78850005817413327
45,0.31046739826978531,0.72266812941005165,0.000316228,0.56435000000000002,0.78191507186889653
46,0.30493031079782124,0.72954410596254426,0.000316228,0.59050000000000002,0.7782825992584228
47,0.30789410445370075,0.72840908522103243,0.000316228,0.59514999999999996,0.7941847032546997
48,0.30905559115668058,0.72808497126230021,0.000316228,0.59565000000000001,0.75622667016983036
49,0.30525072092278116,0.72393799884240617,0.000316228,0.61199999999999999,0.77635570106506346
50,0.31930871515539894,0.70873035765045611,0.000316228,0.59850000000000003,0.7551630180358887
51,0.3335669657161166,0.71784065881053516,0.000316228,0.59460000000000002,0.80439912557601934
52,0.32637776353732778,0.7273106223228305,0.000316228,0.57225000000000004,0.77228050069808962
53,0.32833026273630245,0.70060737266329687,0.000316228,0.6431,0.84838755731582638
54,0.31897829221403395,0.71546192671083098,0.000316228,0.58069999999999999,0.82602289524078365
55,0.33137415892342198,0.70750108566546965,0.000316228,0.60424999999999995,0.77057351894378667
56,0.33359700416533161,0.7033926285791382,0.000316228,0.58065,0.74881205415725705
57,0.3150132169176546,0.69750965378751206,0.000316228,0.60109999999999997,0.76606802082061765
58,0.31844761294456903,0.71450337428612731,0.000316228,0.59665000000000001,0.75699106998443599
59,0.31810717718679909,0.69155392353445322,0.000316228,0.61950000000000005,0.77053714809417728
60,0.33026273630246716,0.69100973875199478,0.000316228,0.61704999999999999,0.84964257097244267
61,0.32229253444408845,0.69148157101073204,0.000316228,0.54205000000000003,0.87090613069534306
62,0.31535365267542453,0.7132110347048054,0.000316228,0.59394999999999998,0.79758949728012085
63,0.32407481576417813,0.69284449269931236,0.000316228,0.62319999999999998,0.76335901479721069
64,0.32072052226850367,0.68529169180766769,0.000316228,0.62385000000000002,0.76558640756607055
65,0.33992510413329063,0.68819284744653819,0.000316228,0.59009999999999996,0.75248354377746585
66,0.32682834027555269,0.67973561467974664,0.000316228,0.61099999999999999,0.82811296882629393
67,0.32943167254085232,0.68024366374047895,0.000316228,0.59804999999999997,0.82640906333923336
68,0.33678107978212113,0.67670036447006177,0.000316228,0.60589999999999999,0.82405347709655763
69,0.33275592758731176,0.69244574660179292,0.000316228,0.63670000000000004,0.81489951343536382
70,0.33483859339955141,0.68479062925734147,0.000316228,0.62150000000000005,0.80191562709808351
71,0.33398750400512656,0.68562684858200529,0.000316228,0.63244999999999996,0.78492242321968075
72,0.34216797500801027,0.6829385589289001,0.000316228,0.63200000000000001,0.80570340023040776
73,0.34432073053508488,0.66032187826394351,0.000316228,0.63044999999999995,0.77198255558013917
74,0.33931432233258568,0.67173271569178983,0.000316228,0.61234999999999995,0.77808288908004763
75,0.3568667894905479,0.61499192740664355,0.0001,0.64375000000000004,0.76173986349105838
76,0.37724287087471964,0.58280338627220307,0.0001,0.65649999999999997,0.78761764440536497
