%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.6000000000000001,0.5,0.515,0.0,mlp,0.5
0.6000000000000001,0.9181263136823141,0.92,0.9120879120879121,bw_mlp,0.5
0.6000000000000001,0.9279601641477331,0.9275,0.9265822784810127,wu_mlp,0.5
0.6000000000000001,0.911895706135522,0.9125,0.9081364829396326,hb_mlp,0.5
0.6000000000000001,0.8764387949154239,0.88,0.8596491228070176,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.9210039035131619,0.9225,0.9159891598915989,bw_mlp,0.5
0.7000000000000001,0.9334150735662097,0.9325,0.9326683291770573,wu_mlp,0.5
0.7000000000000001,0.9525322790511461,0.9525,0.9511568123393317,hb_mlp,0.5
0.7000000000000001,0.6341707536783104,0.645,0.4274193548387096,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8626263637273546,0.865,0.8491620111731844,bw_mlp,0.5
0.8,0.8632018816935241,0.8625,0.862155388471178,wu_mlp,0.5
0.8,0.8914272845561007,0.8925,0.8853333333333333,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7862326093484135,0.7925,0.7296416938110748,bw_mlp,0.5
0.9,0.6788109298368531,0.68,0.6595744680851064,wu_mlp,0.5
0.9,0.7683415073566209,0.775,0.7019867549668873,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9526824141727556,0.9525,0.9514066496163682,mlp,0.5
0.0,0.9526824141727556,0.9525,0.9514066496163682,bw_mlp,0.5
0.0,0.9408467620858775,0.94,0.94,wu_mlp,0.5
0.0,0.9455509958963068,0.945,0.9444444444444444,hb_mlp,0.5
0.0,0.9432739465518968,0.9425,0.9423558897243108,eu_mlp,0.5
0.1,0.9445000500450406,0.945,0.9424083769633509,mlp,0.5
0.1,0.9473776398758883,0.9475,0.9457364341085271,bw_mlp,0.5
0.1,0.9481283154839356,0.9475,0.947103274559194,wu_mlp,0.5
0.1,0.9431238114302873,0.9425,0.9420654911838792,hb_mlp,0.5
