epoch,acc,loss,val_acc,val_loss
0,0.51215054627249357,1.590521876180693,0.56120000000000003,1.3071524701118469
1,0.57078158653160838,1.2896440190774241,0.62470000000000003,1.1017509931564331
2,0.60632837503990722,1.1613493673597128,0.65290000000000004,1.0282796200275421
3,0.63410559369492614,1.0810036429561103,0.67784999999999995,0.92990216789245606
4,0.64950383446987825,1.0286464534091195,0.69725000000000004,0.88053267889022824
5,0.66522412995507385,0.98824866945402212,0.70235000000000003,0.84812614364624028
6,0.6724099756458124,0.95663333603807943,0.70694999999999997,0.84667762966156002
7,0.67959582134854835,0.93539492408160207,0.72360000000000002,0.79963265748023982
8,0.68571486081378008,0.92143650939241373,0.72375,0.80138292579650883
9,0.69485316318949364,0.88926591214219752,0.74075000000000002,0.749249258184433
10,0.69843602182520526,0.8783593494084786,0.72999999999999998,0.77796452846527098
11,0.70205913730434633,0.87135211979574312,0.73824999999999996,0.75785552368164066
12,0.7083392041294988,0.85285297056746623,0.75724999999999998,0.7162701211929321
13,0.70719188423093005,0.860394995976698,0.74934999999999996,0.74036888012886048
14,0.71482055514420417,0.83244390506302979,0.75505,0.72308795204162601
15,0.71635031501456126,0.82530054548954257,0.75460000000000005,0.72039004073143009
16,0.72037599887520798,0.8145240235120158,0.75249999999999995,0.71470860052108764
17,0.72323423441917056,0.8113692866434008,0.75970000000000004,0.70463437876701351
18,0.72476399428952765,0.80610109960655429,0.76844999999999997,0.6794212646007538
19,0.72488476480181985,0.80328182205841259,0.75980000000000003,0.69920328330993653
20,0.72709889092769497,0.79827200143402177,0.76570000000000005,0.68452651314735413
21,0.72975584227970502,0.78816488298038856,0.77159999999999995,0.66319868335723875
22,0.72935327389220062,0.78654302291417477,0.76910000000000001,0.67864025382995607
23,0.73645860591047718,0.77164887326420351,0.78290000000000004,0.64611658358573909
24,0.73253356416320314,0.77462246431868342,0.77569999999999995,0.661993426990509
25,0.73645860591287671,0.76920223083476125,0.78195000000000003,0.64099795551300054
26,0.73847144784320007,0.76279883668468818,0.77759999999999996,0.65308265404701238
27,0.73941748354981618,0.76322257733283128,0.78134999999999999,0.64642216777801509
28,0.74114852760972638,0.75462897540648077,0.78010000000000002,0.6430996834754944
29,0.74100762869491543,0.75335511592742632,0.77964999999999995,0.6420675963401794
30,0.74444958837862396,0.74694177878656187,0.77805000000000002,0.64891133909225462
31,0.74378535054122141,0.74475203775696819,0.78574999999999995,0.63544612436294556
32,0.74424830418787113,0.74380196955816313,0.78359999999999996,0.62725868477821345
33,0.74624101770007911,0.73809861313094338,0.78620000000000001,0.62005017132759099
34,0.74630140296042424,0.74007135090127574,0.77990000000000004,0.64473579964637762
35,0.74930053743719394,0.72960791242590317,0.78500000000000003,0.63112663431167604
36,0.74980374793327198,0.72834359155861916,0.78554999999999997,0.62181950769424443
37,0.74640204505340113,0.73295047101362909,0.78474999999999995,0.63465817651748657
38,0.75002516052894308,0.7338383762673435,0.78969999999999996,0.61695907573699948
39,0.75187697510954354,0.72551649865871659,0.79220000000000002,0.61383264193534848
40,0.75282301083055658,0.72249816304310777,0.78454999999999997,0.62567982101440434
41,0.75338660655338685,0.71972145221963824,0.78480000000000005,0.62537231612205502
42,0.75386968861395309,0.71946400378181874,0.79254999999999998,0.61176464452743529
43,0.75374891809986133,0.71532505402969371,0.79149999999999998,0.61153826804161071
44,0.75350737707047799,0.71511647817446955,0.78590000000000004,0.6306301201343536
45,0.75425212858514157,0.71463996532475349,0.79635,0.61207589092254644
46,0.75606368631991316,0.7130385847605023,0.7823,0.64033770265579226
47,0.7576739598711304,0.7062569675721786,0.79679999999999995,0.6089034305095673
48,0.75610394315974339,0.71098461784661593,0.77759999999999996,0.66329258422851567
49,0.75622471368163346,0.71008492732297102,0.79449999999999998,0.61472643194198606
50,0.75719087780756478,0.71131689122798103,0.78779999999999994,0.63663900537490847
51,0.75890179344935949,0.71026891002293957,0.79549999999999998,0.60092415628433227
52,0.76204182686133581,0.69680428864988009,0.79420000000000002,0.60543966894149781
53,0.76234375314866476,0.69442711481905317,0.79654999999999998,0.60087379264831542
54,0.76298786256675211,0.69510190550878481,0.79085000000000005,0.63106526350975034
55,0.7623437531534637,0.6957108955140856,0.79549999999999998,0.61314287557601932
56,0.75964654496162354,0.70050642314911926,0.79615000000000002,0.60081911759376527
57,0.76385338459850682,0.69001549774843973,0.79174999999999995,0.62815688543319703
58,0.76218272579414292,0.69794717562140807,0.78974999999999995,0.62301772160530089
59,0.76171977215349185,0.70047473222415002,0.79625000000000001,0.60233771924972535
60,0.76288722048817226,0.69430058939978445,0.80269999999999997,0.58738000144958491
61,0.76206195527945131,0.69387741772099265,0.79884999999999995,0.59111074075698855
62,0.76155874479537078,0.69366877656592352,0.8024,0.5966588673591614
63,0.76431633824275713,0.68487003080602193,0.79874999999999996,0.59938086032867433
64,0.76316901836098494,0.69302087315101002,0.79469999999999996,0.59931698141098022
65,0.76661097804589329,0.68412637304696788,0.80215000000000003,0.58519149928092962
66,0.76528250237228779,0.69076626250566353,0.7984,0.59623459877967833
67,0.76554417182218604,0.68581908279128401,0.80245,0.58850475759506227
68,0.76874459049330779,0.68170492408313088,0.79505000000000003,0.61304530506134036
69,0.76431633824275713,0.68554027786443195,0.80530000000000002,0.5779043252468109
70,0.76520198869142764,0.68601625419076218,0.80145,0.58732911310195923
71,0.77079768926106185,0.66764370380508797,0.80559999999999998,0.58713518843650814
72,0.767214830621751,0.68202503738151665,0.79544999999999999,0.60467233843803403
73,0.77011332300554369,0.67343274956415999,0.80810000000000004,0.57176618738174434
74,0.76898613152389084,0.67730356416913229,0.80705000000000005,0.57701832022666932
75,0.76741611481370353,0.67878247973132166,0.80459999999999998,0.57918748168945311
76,0.77075743242243144,0.67148491211318151,0.80254999999999999,0.57723909950256347
77,0.76926792941110045,0.67392240373716505,0.80289999999999995,0.58927975831031798
78,0.76620840965718917,0.68621158104477864,0.80310000000000004,0.58699607472419735
79,0.77025422195994631,0.66986281004234394,0.80730000000000002,0.58636731548309329
80,0.76926792939310429,0.67701588288321179,0.80520000000000003,0.58973580827713012
81,0.76822125158991206,0.67482988289479884,0.80845,0.5769488122940063
82,0.77126064290651197,0.67245091993123784,0.80254999999999999,0.58591778721809384
83,0.7723073207097042,0.67230740203649342,0.80454999999999999,0.58081727428436281
84,0.77150218393829473,0.67714282454520247,0.80979999999999996,0.57055502815246584
