epoch,acc,loss,lr,val_acc,val_loss
0,0.74955985915492962,1.1352769581364914,0.0001,0.50055000000000005,1.542880489063263
1,0.75121155078500479,0.99622316243594289,0.0001,0.51554999999999995,1.4198126134872437
2,0.75092117910925982,0.94602746657552106,0.0001,0.51929999999999998,1.3557340356826781
3,0.75026033322652996,0.91604905803017955,0.0001,0.52180000000000004,1.3265872084617614
4,0.75013016661326493,0.89046176096370155,0.0001,0.52515000000000001,1.3211793725967407
5,0.74977971803909005,0.86914197495639878,0.0001,0.53474999999999995,1.2753901986122131
6,0.75029037167574497,0.84918196556164038,0.0001,0.55010000000000003,1.2164966895580291
7,0.75054069208586993,0.8308090385967476,0.0001,0.54344999999999999,1.2062344770431519
8,0.74959948734380011,0.81772905456374301,0.0001,0.55730000000000002,1.187999359512329
9,0.74973966677347004,0.80439188892128599,0.0001,0.55769999999999997,1.1634710153579713
10,0.75002002563281001,0.79350100891668807,0.0001,0.56225000000000003,1.1401490516185762
11,0.75080102531239989,0.7819454330009209,0.0001,0.57340000000000002,1.0923694263935089
12,0.75018023069528994,0.77170242687632973,0.0001,0.58294999999999997,1.0823525424957274
13,0.75076097404677988,0.76287846894112965,0.0001,0.56655,1.1010383926153182
14,0.74994993591797499,0.7558131871296786,0.0001,0.56910000000000005,1.1188180732965469
15,0.75123157641781479,0.7464836108420988,0.0001,0.58150000000000002,1.0596616439342499
16,0.7508210509452099,0.74160905611587613,0.0001,0.59094999999999998,1.0522388643264771
17,0.75020025632809995,0.73449687241973194,0.0001,0.58825000000000005,1.0325630275249482
18,0.7516821531560397,0.72786765301391809,0.0001,0.59370000000000001,1.02578490755558
19,0.7524831784684396,0.72184512228279762,0.0001,0.59055000000000002,1.0248127071619033
20,0.75143183274591474,0.71565155225165267,0.0001,0.59409999999999996,1.0019670130729674
21,0.75234299903876967,0.70912477895450376,0.0001,0.58904999999999996,1.0232022243022918
22,0.7525032041012496,0.70478540962607916,0.0001,0.59735000000000005,0.99553120546340945
23,0.75224287087471964,0.70022044304814413,0.0001,0.59714999999999996,0.97731020278930669
24,0.75279357577699457,0.69708052895383088,0.0001,0.59570000000000001,0.96836363458633423
25,0.75308394745273954,0.69262605878795735,0.0001,0.61450000000000005,0.95105532531738279
26,0.75372476770265939,0.68791311687095469,0.0001,0.60840000000000005,0.9323853917121887
27,0.75467598526113422,0.68461926512059701,0.0001,0.60855000000000004,0.9621182251930237
28,0.75301385773790452,0.68107982477825524,0.0001,0.60414999999999996,0.94533178155422215
29,0.7545558314642743,0.6780726222875828,0.0001,0.60729999999999995,0.93203654396533964
30,0.75334428067926951,0.67263066685570239,0.0001,0.6129,0.93519363973140712
31,0.75430551105414934,0.66972593728719099,0.0001,0.59860000000000002,0.94217209391593937
32,0.75400512656199936,0.66780441766440657,0.0001,0.60470000000000002,0.94610641937255857
33,0.75365467798782437,0.66511779376154945,0.0001,0.60785,0.92651685538291928
34,0.75392502403075934,0.66143781032672255,0.0001,0.62309999999999999,0.91057246036529538
35,0.75513657481576413,0.65683813178741712,0.0001,0.61424999999999996,0.93474055647850041
36,0.75428548542133933,0.65524269183527695,0.0001,0.61785000000000001,0.90628411195278169
37,0.75380487023389942,0.65293756668783842,0.0001,0.60050000000000003,0.94020076847076417
38,0.75559716437039415,0.65075858341734671,0.0001,0.61639999999999995,0.90318883097171787
39,0.75612784363985897,0.64827369954180392,0.0001,0.61170000000000002,0.91914085206985474
40,0.75596763857737903,0.64423366081481637,0.0001,0.60265000000000002,0.92923531680107119
41,0.75508651073373922,0.64398954091107219,0.0001,0.61155000000000004,0.9121045520305634
42,0.7558174463313041,0.64009659840716115,0.0001,0.61409999999999998,0.88482019777297971
43,0.75545698494072411,0.63850160758108021,0.0001,0.623,0.90103475477695461
44,0.75611783082345407,0.63609854260609344,0.0001,0.60880000000000001,0.90891846251487729
45,0.75591757449535402,0.63554387803415346,0.0001,0.61165000000000003,0.89159401164054874
46,0.75547701057353411,0.63134841229891936,0.0001,0.63160000000000005,0.87203849554061885
47,0.75641821531560394,0.62829622589063661,0.0001,0.61329999999999996,0.90161213641166682
48,0.75524671579621916,0.63001056725457094,0.0001,0.62195,0.88923703422546385
49,0.7579301505927587,0.62846788031594258,0.0001,0.64464999999999995,0.86199634256362911
50,0.75637816404998393,0.62349637858724793,0.0001,0.60329999999999995,0.90355544662475584
51,0.75787007369432879,0.62087568206230981,0.0001,0.60994999999999999,0.88389980065822604
52,0.75701898429990389,0.62097270956256378,0.0001,0.59965000000000002,0.88352594761848446
53,0.75612784363985897,0.61884374448176727,0.0001,0.61739999999999995,0.87746352119445803
54,0.7579301505927587,0.61662839047995111,0.0001,0.62560000000000004,0.87911677484512329
55,0.75626802306952901,0.61569681917387342,0.0001,0.62060000000000004,0.85542211647033695
56,0.75990267542454337,0.61409102445686148,0.0001,0.61309999999999998,0.88175312712192533
57,0.75959227811598851,0.61158689865123306,0.0001,0.6321,0.85979676938056948
58,0.75894144504966354,0.60921339731268376,0.0001,0.62714999999999999,0.88925667960643773
59,0.75884131688561363,0.60879643067111189,0.0001,0.61060000000000003,0.87903417448997501
60,0.75760974046779883,0.60836171762028857,0.0001,0.61199999999999999,0.88214834084510807
61,0.75986262415892347,0.60187960874190205,0.0001,0.61814999999999998,0.88321514663696288
62,0.75800024030759372,0.60507105381127468,0.0001,0.62980000000000003,0.84315342528820036
63,0.7600028035885934,0.60403694124108742,0.0001,0.64280000000000004,0.84954091997146608
64,0.76019304710028834,0.60058516626822489,0.0001,0.64044999999999996,0.84843182487487789
65,0.76026313681512336,0.59867828431247094,0.0001,0.62865000000000004,0.85620402250289918
66,0.75943207305350846,0.59728946562800334,0.0001,0.62314999999999998,0.86191091582775115
67,0.76072372636975327,0.59608637058593572,0.0001,0.61729999999999996,0.85077219121456149
68,0.76006288048702342,0.59592907159842579,0.0001,0.61019999999999996,0.84170815548896794
69,0.76120434155719319,0.59414850786991968,0.0001,0.63349999999999995,0.84506016936302186
70,0.7603732777955784,0.59502078084294818,0.0001,0.62814999999999999,0.83224849014282232
71,0.7620854694008331,0.58095978256297087,3.16228e-05,0.64344999999999997,0.8273988660812378
72,0.76355735341236786,0.57943872632372273,3.16228e-05,0.64129999999999998,0.83074232335090636
73,0.76161486702979819,0.58167835582108574,3.16228e-05,0.628,0.84515597219467165
74,0.76368752002563278,0.57486300619700448,3.16228e-05,0.64749999999999996,0.82380242283344274
75,0.76327699455302789,0.57734317742872987,3.16228e-05,0.63205,0.82636647524833684
76,0.76181512335789814,0.57932481525877044,3.16228e-05,0.64734999999999998,0.83717485735416408
77,0.76509932713873763,0.57218045523364514,3.16228e-05,0.64795000000000003,0.8292485942602158
78,0.76312680230695285,0.57529680861070043,3.16228e-05,0.63290000000000002,0.83534054353237153
79,0.76380767382249282,0.57216128861625315,3.16228e-05,0.62960000000000005,0.84090383632183074
80,0.76274631528356296,0.5745444386022972,3.16228e-05,0.63929999999999998,0.82992425572872164
81,0.7641881608458827,0.57292389862050763,3.16228e-05,0.64280000000000004,0.83348733670711517
82,0.762516020506248,0.5742405146140771,3.16228e-05,0.64429999999999998,0.82820428037643434
83,0.76395786606856775,0.57093885816927337,3.16228e-05,0.64395000000000002,0.82794466524124144
84,0.76427827619352773,0.56801300732916038,3.16228e-05,0.65429999999999999,0.817487410068512
85,0.76354734059596285,0.57112690434934088,3.16228e-05,0.64880000000000004,0.82533192887306217
86,0.76478892983018265,0.57025324671897171,3.16228e-05,0.63639999999999997,0.84024723010063174
87,0.76411807113104779,0.56843137483266792,3.16228e-05,0.62975000000000003,0.84296650192737577
88,0.76365748157641777,0.56971940202462446,3.16228e-05,0.64464999999999995,0.81523792700767517
89,0.76353732777955785,0.56877995993570807,3.16228e-05,0.64964999999999995,0.81967706134319307
90,0.76325696892021788,0.56996330142364937,3.16228e-05,0.6381,0.8320995583772659
91,0.76515940403716753,0.56738273148657381,3.16228e-05,0.64034999999999997,0.81926005849838257
92,0.76459868631848771,0.56910411326482635,3.16228e-05,0.63975000000000004,0.8290919567346573
93,0.76474887856456264,0.56474577303461371,3.16228e-05,0.63395000000000001,0.83454274997711186
94,0.76411807113104779,0.56501923901115769,3.16228e-05,0.64400000000000002,0.830690408372879
95,0.76397789170137775,0.56817406605008858,3.16228e-05,0.64449999999999996,0.8212141238451004
96,0.76519945530278755,0.56333384972969258,3.16228e-05,0.64454999999999996,0.82012254304885868
97,0.76607057033002246,0.5641056527620858,3.16228e-05,0.63980000000000004,0.8268318735599518
98,0.76482898109580266,0.5659152641391112,3.16228e-05,0.65275000000000005,0.81610124111175542
99,0.76520946811919255,0.56204340993422264,3.16228e-05,0.65554999999999997,0.80788437736034391
100,0.76358739186158286,0.56702631860923702,3.16228e-05,0.64685000000000004,0.81756450695991512
101,0.76446851970522267,0.56360826966702193,3.16228e-05,0.65059999999999996,0.81940661487579347
102,0.76553989106055753,0.56212116987496685,3.16228e-05,0.62990000000000002,0.83985168213844297
103,0.76640099327138733,0.55879406833908418,3.16228e-05,0.64705000000000001,0.81544597969055177
104,0.76510933995514263,0.55815906489899969,3.16228e-05,0.64939999999999998,0.8170052427768707
105,0.76567005767382246,0.56172705538874057,3.16228e-05,0.64490000000000003,0.82884276089668274
106,0.76527955783402757,0.55983628771389882,3.16228e-05,0.64139999999999997,0.82292600507736202
107,0.7654397628965075,0.55967302440412914,3.16228e-05,0.63439999999999996,0.83480502107143406
108,0.76569008330663246,0.55974944859733566,3.16228e-05,0.64734999999999998,0.82670401272773741
109,0.76507930150592762,0.55798542751634939,3.16228e-05,0.64419999999999999,0.81821031198501581
110,0.76567005767382246,0.55780141653826665,3.16228e-05,0.63295000000000001,0.83526361641883851
111,0.76652114706824737,0.55659320697460524,3.16228e-05,0.64485000000000003,0.82632045211791993
112,0.76564001922460745,0.55977147500586033,3.16228e-05,0.65164999999999995,0.81228631975650789
113,0.76588032681832741,0.56000845142374889,3.16228e-05,0.64000000000000001,0.82435474185943602
114,0.76559996795898755,0.55572583337542114,3.16228e-05,0.63629999999999998,0.8273114922523499
115,0.76521948093559755,0.55741139957057628,3.16228e-05,0.63419999999999999,0.82435043702125554
116,0.76841356936879202,0.55418167686049891,3.16228e-05,0.64500000000000002,0.81406190319061278
117,0.7666813521307273,0.55562146172734339,3.16228e-05,0.64764999999999995,0.81750236601829529
118,0.76656119833386738,0.55540973712946506,3.16228e-05,0.64365000000000006,0.81730933392047878
119,0.76644104453700734,0.55479478828420392,3.16228e-05,0.64690000000000003,0.82234010865688323
120,0.76560998077539255,0.55497314051648283,3.16228e-05,0.65185000000000004,0.81425692234039304
121,0.76649110861903236,0.55333003253747315,1e-05,0.64964999999999995,0.81202185106277469
122,0.76768263377122714,0.55041594921263015,1e-05,0.64800000000000002,0.81767181093692776
123,0.76761254405639223,0.54916579103248309,1e-05,0.64895000000000003,0.81556762216091161
124,0.76813321050945205,0.54760424374999317,1e-05,0.65464999999999995,0.81042030603885651
125,0.76819328740788206,0.54876926601486919,1e-05,0.65059999999999996,0.81087151768207555
