epoch,acc,loss,val_acc,val_loss
0,0.7281029929577465,1.0772436818301143,0.51775000000000004,1.3726255631446838
1,0.72369633130406918,0.94976642780371179,0.54285000000000005,1.2723296478271484
2,0.7179189362383851,0.89853411742946498,0.56620000000000004,1.2072900265693665
3,0.71597644985581543,0.86760847291973908,0.58145000000000002,1.1577478400230408
4,0.71360341236783087,0.83756460332977434,0.59409999999999996,1.1304916451931
5,0.71268223325857094,0.81396768154986432,0.61355000000000004,1.0646657752990722
6,0.70934796539570655,0.79580651705404837,0.62514999999999998,1.032916775560379
7,0.70859700416533167,0.77466186068448373,0.63334999999999997,1.0099398433685303
8,0.70983859339955147,0.76185005129777783,0.64015,1.0015805660247803
9,0.70622396667734699,0.74730242910540967,0.64329999999999998,0.97462032437324519
10,0.70637415892342204,0.73530252649783323,0.65375000000000005,0.95680115771293639
11,0.70595362063441203,0.72350424552949255,0.65739999999999998,0.94911408710479739
12,0.70502242870874721,0.71580757694876906,0.67015000000000002,0.89992698302268981
13,0.70516260813841714,0.70543958494503578,0.67015000000000002,0.90942530064582827
14,0.70639418455623193,0.69663254063467839,0.67384999999999995,0.88107973160743713
15,0.70722524831784683,0.69101566175587936,0.68005000000000004,0.88239758110046385
16,0.70578340275552709,0.68567173340044818,0.68835000000000002,0.83252624392509456
17,0.70611382569689207,0.67625344853796898,0.69279999999999997,0.82578149061202999
18,0.70521267222044215,0.67339571975278989,0.69164999999999999,0.82040313417911526
19,0.70671459468119191,0.66371890630373698,0.69804999999999995,0.82415486576557162
20,0.70671459468119191,0.65720687548306767,0.70804999999999996,0.78065394387245179
21,0.70729533803268185,0.65086139902324491,0.7016,0.80294429924488064
22,0.70639418455623193,0.649035724872429,0.70840000000000003,0.78270953319072722
23,0.70736542774751687,0.64195352964621255,0.70799999999999996,0.79364293694496157
24,0.70709508170458191,0.63855178006296542,0.71435000000000004,0.75932971832752227
25,0.70887736302467153,0.6316040336073534,0.71599999999999997,0.75559407439231874
26,0.70638417173982693,0.6290244460105896,0.71519999999999995,0.75911791639328008
27,0.70846683755206663,0.62611221879462864,0.71899999999999997,0.76384445071220397
28,0.70676465876321692,0.62175920406086094,0.71425000000000005,0.77279149110317236
29,0.70864706824735657,0.6161589892160354,0.72814999999999996,0.72369354712963108
30,0.71070970842678627,0.61226879473261175,0.72775000000000001,0.7319231893062591
31,0.70825656840756168,0.61049461754343903,0.73250000000000004,0.7140513218402863
32,0.70724527395065684,0.60624660999871949,0.73285,0.70594815735816951
33,0.70880727330983662,0.60107454661374216,0.72994999999999999,0.70980673437118535
34,0.70915772188401149,0.5975653504339864,0.73540000000000005,0.70615678615570066
35,0.71014899070810633,0.59665222639305704,0.73655000000000004,0.69756724672317505
36,0.70927787568087153,0.59571928297697985,0.74114999999999998,0.68850281057357787
37,0.70886735020826663,0.58891190473409238,0.74050000000000005,0.69676406030654903
38,0.70960829862223651,0.58985138149530369,0.74285000000000001,0.68955055866241455
39,0.70885733739186163,0.58573202642253175,0.74209999999999998,0.68677278048992152
40,0.71246195129766099,0.58035332065711831,0.74334999999999996,0.68728824551105494
41,0.71176105414931112,0.5793390985636786,0.75075000000000003,0.652171915769577
42,0.71211150272348611,0.57434432913729183,0.74660000000000004,0.66856810252666476
43,0.71308274591477094,0.57300655886134599,0.75409999999999999,0.64666130709648129
44,0.71151073373918616,0.57002490913589121,0.75109999999999999,0.66232624952793118
45,0.70992870874719638,0.56859248572914545,0.74109999999999998,0.69491352806091311
46,0.71106015700096126,0.56720115780563007,0.75519999999999998,0.64684528660774232
47,0.71279237423902597,0.56454079092331932,0.75085000000000002,0.66919615726470949
48,0.71187119512976615,0.56172244455599696,0.75644999999999996,0.64497783606052395
49,0.71366348926626078,0.5596541298463229,0.75355000000000005,0.64208490948677066
50,0.71364346363345077,0.55854389034223573,0.76014999999999999,0.63365145847797388
51,0.71404397628965077,0.55693867847500078,0.7571,0.64145894813537596
52,0.71243191284844598,0.55369190033793791,0.76349999999999996,0.63014472618103023
53,0.71259211791092603,0.55254549523341046,0.75680000000000003,0.65423203637599947
54,0.71409404037167579,0.54990506355520319,0.7601,0.6429863472461701
55,0.71346323293816083,0.54899813643024353,0.75724999999999998,0.65874962677955629
56,0.71453460429349569,0.54709781577899574,0.76844999999999997,0.61464094328880314
57,0.71347324575456583,0.54619533887317417,0.7702,0.61012670359611509
58,0.71617670618391538,0.54093229556763567,0.76359999999999995,0.63661245977878567
59,0.71314282281320085,0.54216487138976432,0.76959999999999995,0.61970554692745206
60,0.71520546299263055,0.53866595661972472,0.76839999999999997,0.61158582849502563
61,0.71589634732457541,0.53651103248431187,0.76924999999999999,0.62589368126392364
62,0.71511534764498563,0.53574818594262452,0.76615,0.63048855743408205
63,0.71663729573854529,0.53571930467528583,0.77224999999999999,0.6059875555038452
64,0.71579621916052549,0.53470111634249262,0.76929999999999998,0.61276908693313603
65,0.71658723165652038,0.53109943820894701,0.76719999999999999,0.61896338915824889
66,0.71711791092598531,0.52836968206664148,0.76990000000000003,0.61947730519771571
67,0.71913048702338989,0.52658452482721585,0.76770000000000005,0.63431613233089446
68,0.71468479653957062,0.52568357638616048,0.77159999999999995,0.61410990128517151
69,0.71656720602371038,0.52441012538499232,0.77359999999999995,0.60882577238082891
70,0.71741829541813518,0.52296418721230509,0.77785000000000004,0.59537383451461789
71,0.71529557834027557,0.52373764007682033,0.77149999999999996,0.60142175476551052
72,0.71834948734380011,0.52152558218703293,0.77464999999999995,0.60047286388874055
73,0.71905038449214997,0.51856010384530604,0.77944999999999998,0.58165040225982667
74,0.71784884652355019,0.51655320479907274,0.77964999999999995,0.58127807364463802
75,0.71856976930471006,0.51639052655444018,0.77685000000000004,0.60914440116882329
76,0.71819929509772507,0.51605361120435755,0.77805000000000002,0.58939414799213408
77,0.71905038449214997,0.51643209168445758,0.77334999999999998,0.61468969533443452
78,0.71929069208586993,0.51335983034205412,0.78239999999999998,0.57566970453262334
79,0.71770866709388015,0.51351102370170787,0.78154999999999997,0.57998972551822658
80,0.71849967958987504,0.51169755465707045,0.78220000000000001,0.58035104279518124
81,0.72024190964434476,0.50905823889010915,0.77715000000000001,0.60866962904930111
82,0.71988144825376477,0.50775789441072339,0.78439999999999999,0.57569470829963687
83,0.72075256328099968,0.50591047816229184,0.7843,0.56932764489650722
84,0.72121315283562959,0.50670727557457629,0.78939999999999999,0.55560050194263455
85,0.7212431912848446,0.5048325162444196,0.78580000000000005,0.57086149916648865
86,0.71988144825376477,0.50510082195982342,0.78380000000000005,0.58427347302436827
87,0.71969120474206982,0.50216758740097234,0.7863,0.57842041730880733
88,0.72014178148029473,0.50175547324782266,0.78280000000000005,0.58789902708530428
89,0.72160365267542459,0.50279372057751259,0.77769999999999995,0.59455198845863344
90,0.72382649791733422,0.49712474435539211,0.78325,0.58768560962676997
91,0.72228452419096445,0.4976262027962931,0.78534999999999999,0.57854660248756407
92,0.72245474206984939,0.49709003099032373,0.78654999999999997,0.57557393176555638
93,0.72036206344120479,0.49499969118033338,0.79269999999999996,0.55231537079811099
94,0.72098285805831464,0.49623885404143109,0.7873,0.55685550138950346
95,0.72240467798782437,0.492990792905318,0.78520000000000001,0.58404051506519317
96,0.72342598526113422,0.49286421889947113,0.78734999999999999,0.57367403447628018
97,0.72171379365587951,0.49035168312864785,0.78915000000000002,0.56726695029735563
98,0.72297540852290931,0.48712150766390405,0.78710000000000002,0.57506039242744444
99,0.72478772829221405,0.48713840209532533,0.79164999999999996,0.56222206084728243
100,0.72516821531560394,0.48979492021920934,0.7913,0.55699189844131469
101,0.72242470362063438,0.49025503836049367,0.79149999999999998,0.56500779228210452
102,0.72483779237423906,0.4862713042034319,0.7944,0.56715800883769985
103,0.72461751041332911,0.48429787680339598,0.79510000000000003,0.55157060861587526
104,0.72173381928868952,0.48430670583450575,0.78705000000000003,0.58652967867851258
105,0.72351610060877924,0.48355045701708027,0.79384999999999994,0.56530323789119719
106,0.72507809996795902,0.48436868551716289,0.79185000000000005,0.5615679172039032
107,0.72646988144825375,0.47846118447414693,0.78610000000000002,0.59134197015762324
108,0.72377643383530921,0.48575170950719998,0.79174999999999995,0.56818503553867339
109,0.72673021467478371,0.47702064844745351,0.7923,0.56154681706428533
110,0.7254185357257289,0.48077589057646131,0.79285000000000005,0.56890475001335139
