epoch,acc,loss,val_acc,val_loss
0,0.55161945371978061,1.4142938619183507,0.62114999999999998,1.1171934156417846
1,0.63765857767353185,1.0602571411765445,0.67484999999999995,0.95151153554916379
2,0.68289471048229688,0.9171216569486047,0.69084999999999996,0.9290780363559723
3,0.71195641254021713,0.83032329231048252,0.70420000000000005,0.88547422122955322
4,0.72964876658961197,0.76262880428466406,0.71204999999999996,0.8493417901992798
5,0.74786384941074924,0.71247053519827541,0.72030000000000005,0.85398915009498599
6,0.76208809994129822,0.67144817643935739,0.7167,0.88343557357788083
7,0.77159774026917416,0.64105360716573556,0.72330000000000005,0.83833050384521479
8,0.7818412112412928,0.6169775529334891,0.72860000000000003,0.85968791465759276
9,0.79031544686749056,0.58780562089022026,0.72989999999999999,0.87206617102622985
10,0.79637708847934818,0.57118986734774435,0.74924999999999997,0.87395504617691044
11,0.80369528943349255,0.55318258902939055,0.73734999999999995,0.90894408502578738
12,0.80847021468456626,0.54106968180366422,0.74404999999999999,0.88789405765533447
13,0.81483343074991332,0.52549814842200215,0.74019999999999997,0.88478279876708987
14,0.81678361063347327,0.51187345221377745,0.73514999999999997,0.91091104149818425
15,0.81855284593086097,0.51023875130949925,0.73760000000000003,0.90639643497467037
16,0.82617262115514756,0.49289079027712857,0.74055000000000004,0.8836848563194275
17,0.82911799595377988,0.48390808609242381,0.73980000000000001,0.93695024251937864
18,0.83116870077959804,0.4760705039737097,0.74724999999999997,0.86975807018280027
19,0.83197289865555568,0.47948546529585562,0.74460000000000004,0.91001874761581425
20,0.8345664370433612,0.46573189197299097,0.74580000000000002,0.94858816366195675
21,0.83889905329423031,0.45915880899834938,0.75275000000000003,0.91798573141098028
22,0.83833611475325831,0.45706688390990097,0.74990000000000001,0.93133154418468478
23,0.84342266637510244,0.44781330648532031,0.74944999999999995,0.89318939294815058
24,0.84612678191065005,0.44104690460767226,0.74409999999999998,0.93056081686019898
25,0.84479985538518154,0.44183117372595304,0.74350000000000005,0.94887917184829706
26,0.84831822119330724,0.43130635803577327,0.75255000000000005,0.97367413024902338
27,0.84975572490186912,0.43060503130501815,0.74195,1.0031644887924194
28,0.85098212677507967,0.42915904055874537,0.75334999999999996,0.8963471467018127
29,0.89011640779232315,0.30872612296213764,0.76580000000000004,0.94022619929313656
30,0.90191801227620949,0.27271844320038613,0.76690000000000003,0.99597625648975374
31,0.90653209779726496,0.26259806333696739,0.76715,0.97755355925559995
32,0.90945736765585894,0.25357627385613135,0.77185000000000004,0.98115272982120516
33,0.91497617591004765,0.23954368921904123,0.77210000000000001,0.99890044875144957
34,0.91543858977719128,0.23961947459388469,0.76865000000000006,1.0433316383600235
35,0.91626289249851778,0.23641702190909447,0.7722,0.99368940656185145
36,0.91918816242961188,0.22710423290081816,0.76829999999999998,1.0066230725049972
37,0.92245521667509867,0.21743144466941264,0.77029999999999998,1.0475481776237487
38,0.92312873230689119,0.21541631055620253,0.76890000000000003,1.054947822022438
39,0.92278694825553598,0.21965757695343377,0.77185000000000004,1.0154134695529937
40,0.92555137840628121,0.2120301086028597,0.76995000000000002,1.0289229575634002
41,0.9270693020817119,0.20489189730829713,0.76964999999999995,1.0647451092243194
42,0.92765234573588362,0.20646826113693872,0.77100000000000002,1.0478354830741883
43,0.92907979684230846,0.20103919435205678,0.76790000000000003,1.0736861933231354
44,0.93028609375091442,0.19964231591751919,0.76765000000000005,1.0723040264844894
45,0.93001467698280293,0.20014385202766896,0.76870000000000005,1.0587523419618607
46,0.9304770907414962,0.1956611467854272,0.77190000000000003,1.0879944592952728
47,0.93211564399184721,0.19389140464880922,0.77070000000000005,1.0565503155946732
48,0.93379440715283291,0.19120947423326315,0.77270000000000005,1.0943588601708412
49,0.94249984962332556,0.1655289124550724,0.77195000000000003,1.1093023995876312
50,0.94550553920911851,0.15466532572494546,0.77480000000000004,1.0872071714878082
51,0.94643036686850912,0.1504633252257154,0.77659999999999996,1.0807097113847732
52,0.94908421999554138,0.14595469236227104,0.77659999999999996,1.0988476189613343
53,0.94925511199635326,0.14371654910046236,0.77559999999999996,1.1303610018372536
54,0.9503106217794749,0.14391624271911901,0.77780000000000005,1.0799257332086563
55,0.95049156632430398,0.14229469085192542,0.7752,1.1205436316013335
56,0.95096403284331621,0.14072346458821838,0.77649999999999997,1.1506374930858612
57,0.95067251090448435,0.13901816191636956,0.77610000000000001,1.1264291684627532
58,0.95118518704053601,0.13666339991528653,0.77729999999999999,1.1751923469543457
