epoch,acc,loss,lr,val_acc,val_loss
0,0.75258952024453085,29.493615188186975,0.0001,0.74809750003704989,25.324515334986867
1,0.75880010355860261,22.292329035216955,0.0001,0.7383345886897279,19.833453467684109
2,0.75994415143538241,17.463042398150876,0.0001,0.75044850299753496,15.51928997984027
3,0.76106613432559711,13.602830041226722,0.0001,0.74941466074239071,12.014574547912707
4,0.7622057536848077,10.452666172020727,0.0001,0.75187993520731655,9.1776262149415935
5,0.76227681972287431,7.8912307577167482,0.0001,0.74916693148757296,6.9205632780608992
6,0.76264328051278063,5.884968867833666,0.0001,0.74466709246059237,5.1837303747903327
7,0.76306824194662703,4.3741193081406378,0.0001,0.75384075395447725,3.8683566727367853
8,0.76371872037139943,3.3167941799695542,0.0001,0.747988951946571,3.0853768333886573
9,0.76395497449151095,2.6355481870311626,0.0001,0.73023146842325548,2.5997487181054915
10,0.7634568379625758,2.2489893832009473,0.0001,0.74999947940660805,2.2603823816744084
11,0.76394522603661519,2.0297205919842067,0.0001,0.7520243594302225,2.091009288731188
12,0.76469669951186281,1.8942523853813145,0.0001,0.75641584685566887,1.9637611299672715
13,0.76488017197865854,1.7989265310356943,0.0001,0.75066925468582169,1.910635917547262
14,0.76492526491085511,1.719964232268951,0.0001,0.74995300140060839,1.8348962879738864
15,0.76510052875575452,1.6512524087866434,0.0001,0.74398716538473897,1.8206708131879434
16,0.76551054398991547,1.5931103940275932,0.0001,0.75509260200520656,1.729212763876018
17,0.76603230290791591,1.5417020910506627,0.0001,0.74152716695357024,1.7454730141924697
18,0.76623265564997789,1.5061324990803389,0.0001,0.75362461112761525,1.7176445528905098
19,0.76653580024181833,1.4684041588426493,0.0001,0.75209545002601419,1.6235065959145849
20,0.76697192447454332,1.4386495971422402,0.0001,0.75458126434340445,1.6282186235102525
21,0.76724820254745785,1.4098992308588336,0.0001,0.75006409547133257,1.6731624453857501
22,0.76797484953070339,1.3892340326159121,0.0001,0.75026795185404949,1.5560855947294072
23,0.76796465388016788,1.3665432869691214,0.0001,0.74872009567312836,1.5670765176697103
24,0.76862240925250347,1.3438702845852153,0.0001,0.75482890543525383,1.5325290580304436
25,0.7690953871808115,1.3237011225478683,0.0001,0.74386211392628143,1.6054074842848294
26,0.76956667502162801,1.307987913087332,0.0001,0.75378467971132102,1.5292759863617826
27,0.77024101039475135,1.2909513962515395,0.0001,0.75065408135210199,1.5624020925574642
28,0.77070425578942459,1.2791672052292944,0.0001,0.75109617889068292,1.48954398402966
29,0.77047999215097895,1.2627502422538592,0.0001,0.76110587245428429,1.49372695741838
30,0.77257231751744959,1.24738370921972,0.0001,0.74518934113051472,1.5131082649600065
31,0.77287891928253949,1.2387315899187283,0.0001,0.75264012222920151,1.4760704992806772
32,0.77410682678564369,1.2266802868718722,0.0001,0.75673443989695777,1.4611950684087325
33,0.77468556231356778,1.2156651206314564,0.0001,0.75166223039909275,1.5587264781165617
34,0.77487326176374771,1.2056669219524312,0.0001,0.75379137046849753,1.4829301405714828
35,0.77573829453284415,1.1962712779373146,0.0001,0.75111429637899874,1.5197406654471648
36,0.77767215085905983,1.1866686856039137,0.0001,0.7558950179052798,1.5128892210289555
37,0.77834048177443926,1.1766660205430264,0.0001,0.74830162407148004,1.5163302712082112
38,0.77873268076922186,1.1639975968667928,0.0001,0.75645983351594048,1.4600176387386854
39,0.78087380997963896,1.160697612214646,0.0001,0.75590743079888834,1.4417969829106954
40,0.78151669214050812,1.144286783827509,0.0001,0.75324506734763574,1.5215303594201239
41,0.78187019587829443,1.138336506652103,0.0001,0.75218589751772469,1.4775743708752169
42,0.7823290307872105,1.1296081927290065,0.0001,0.75489292814355247,1.4678768635761834
43,0.78484212719875546,1.118158852694918,0.0001,0.74134266638539859,1.533810256275371
44,0.78269873820278768,1.1190825723004427,0.0001,0.75983800235247145,1.5159750091772053
45,0.78690690589941392,1.1072930717746989,0.0001,0.7473250255256918,1.534761068871384
46,0.78473625729436713,1.1006178221792626,0.0001,0.75646035250236088,1.5248419658543289
47,0.7861775694257519,1.0927312097532287,0.0001,0.74969113398004661,1.5582464652271768
48,0.7890481271348867,1.080894577122635,0.0001,0.75747986136022771,1.5279648931953522
49,0.78851102848148658,1.0843118111596262,0.0001,0.74397417804868393,1.6060549065028087
50,0.79090391424410844,1.0639717641333453,0.0001,0.75772798756132465,1.4531929011177522
51,0.80124667477324985,1.0096224074205049,3.16228e-05,0.75179747140502795,1.5159826311144498
52,0.80452121106954622,0.99270475918440515,3.16228e-05,0.75490810271121167,1.5546812510619177
53,0.8054019050411344,0.98494207478470086,3.16228e-05,0.7547285026098618,1.5333763939051024
54,0.80690259346905957,0.9742518634461671,3.16228e-05,0.75246744418833622,1.5365828833635813
55,0.80886894355447658,0.96825406282282567,3.16228e-05,0.76055047230696105,1.5462233011085209
56,0.80872466690208522,0.96248886744967466,3.16228e-05,0.75128979072591728,1.5819312279069886
57,0.81115668171869337,0.95328960838399346,3.16228e-05,0.74330357317313966,1.636373568262526
